amnhp_1000371	Natural History
amnhp_1000371	Chapin
amnhp_1000371	New York City
amnhp_1000371	Chapin
amnhp_1000371	Ornithology
amnhp_1000371	Dean Amadon
amnhp_1000371	American
amnhp_1000373	Ornithologist
amnhp_1000373	American Museum
amnhp_1000373	Natural History
amnhp_1000373	American Museum
amnhp_1000373	Natural History
amnhp_1000373	Ornithology
amnhp_1000374	Anthropologist
amnhp_1000374	Jesuit
amnhp_1000391	James Lippitt Clark
amnhp_1000391	Clark
amnhp_1000391	American Museum
amnhp_1000391	Natural History
amnhp_1000391	Arts
amnhp_1000391	North America
amnhp_1000391	Africa
amnhp_1000391	Central Asia
amnhp_1000391	Southeast Asia
amnhp_1000391	James Lippitt Clark
amnhp_1000391	Rhode Island
amnhp_1000391	New England
amnhp_1000391	Jersey City
amnhp_1000391	Gorham Silver Company
amnhp_1000391	Rhode Island School
amnhp_1000391	Design
amnhp_1000391	Herman
amnhp_1000391	American Museum
amnhp_1000391	Natural History
amnhp_1000391	Clark
amnhp_1000391	Field Museum
amnhp_1000391	Chicago
amnhp_1000391	Carl Ethan Akeley
amnhp_1000391	Akeley
amnhp_1000391	Clark
amnhp_1000391	Clark
amnhp_1000391	Africa
amnhp_1000391	Dugmore
amnhp_1000391	Clark
amnhp_1000391	Akeley
amnhp_1000391	British East Africa
amnhp_1000391	African Mammals
amnhp_1000391	New York
amnhp_1000391	Clark
amnhp_1000391	James
amnhp_1000391	Roosevelt
amnhp_1000391	Carl Akeley
amnhp_1000391	Clark
amnhp_1000391	US
amnhp_1000391	Akeley Camera Company
amnhp_1000391	Clark
amnhp_1000391	New Brunswick
amnhp_1000391	Alberta
amnhp_1000391	Africa
amnhp_1000391	Sally Clark
amnhp_1000391	Clark
amnhp_1000391	American Museum
amnhp_1000391	Natural History
amnhp_1000391	Assistant
amnhp_1000391	Assistant Director
amnhp_1000391	Full Charge
amnhp_1000391	Charge of Preparation
amnhp_1000391	Arts
amnhp_1000391	Clark
amnhp_1000391	African Expedition
amnhp_1000391	African Expedition
amnhp_1000391	Clark
amnhp_1000391	North America
amnhp_1000391	British Columbia
amnhp_1000391	Robinson Expedition
amnhp_1000391	Grand Canyon
amnhp_1000391	Africa
amnhp_1000391	Southeast Asia
amnhp_1000391	Mongolia
amnhp_1000391	North America
amnhp_1000391	African Expedition
amnhp_1000391	Clark
amnhp_1000391	North
amnhp_1000391	American Mammals
amnhp_1000391	African Mammals
amnhp_1000391	Clark
amnhp_1000391	South Asiatic Mammals
amnhp_1000391	African Mammals
amnhp_1000391	North
amnhp_1000391	American Mammals
amnhp_1000391	Clark
amnhp_1000391	African Lion Group
amnhp_1000391	White Rhinoceros Group
amnhp_1000391	African Mammals
amnhp_1000391	Clark
amnhp_1000391	National Academy
amnhp_1000391	National Sculpture Society
amnhp_1000391	Clark
amnhp_1000391	Crockett Club
amnhp_1000391	Boys Scouts
amnhp_1000391	Honor
amnhp_1000391	Camp Fire Club
amnhp_1000391	America
amnhp_1000391	West Virginia Wesleyan
amnhp_1000391	James Clark
amnhp_1000391	American Museum
amnhp_1000391	Natural History
amnhp_1000391	Director Emeritus
amnhp_1000391	St
amnhp_1000391	New York
amnhp_1000392	Sculptor
amnhp_1000392	American Museum
amnhp_1000392	Natural History
amnhp_1000392	Sally Clark
amnhp_1000392	George
amnhp_1000392	Art Survey No
amnhp_1000392	Gorilla
amnhp_1000392	Art Survey No
amnhp_1000392	Roy
amnhp_1000392	Lincoln Ellsworth
amnhp_1000392	Art Survey No
amnhp_1000392	American Museum
amnhp_1000392	Natural History
amnhp_1000405	Curator
amnhp_1000405	Edwin
amnhp_1000405	American Museum
amnhp_1000405	Natural History
amnhp_1000405	American Museum
amnhp_1000405	Natural History
amnhp_1000405	Vertebrate Paleontology
amnhp_1000407	Curator
amnhp_1000407	American Museum
amnhp_1000407	Natural History
amnhp_1000407	American Museum
amnhp_1000407	Natural History
amnhp_1000407	Herpetology
amnhp_1000443	JOSE
amnhp_1000443	CORREIA
amnhp_1000443	Flamengos
amnhp_1000443	Fayal Island
amnhp_1000443	Azores
amnhp_1000443	Anna Correia
amnhp_1000443	Jose Goncalves Correia
amnhp_1000443	Manuel
amnhp_1000443	John
amnhp_1000443	Mariana Goncalves
amnhp_1000443	Margarida
amnhp_1000443	Correia
amnhp_1000443	AMNH
amnhp_1000443	South Georgia
amnhp_1000443	AMNH
amnhp_1000443	Antarctic
amnhp_1000443	Azores
amnhp_1000443	Cape Verde Islands
amnhp_1000443	Guinea
amnhp_1000443	South Pacific
amnhp_1000443	South Pacific
amnhp_1000443	Whitney South Sea Expedition
amnhp_1000443	Correia
amnhp_1000443	Rollo Beck
amnhp_1000443	AMNH
amnhp_1000443	New York
amnhp_1000443	Whitney South Sea Expedition
amnhp_1000443	Harry Payne Whitney
amnhp_1000443	Polynesia
amnhp_1000443	Melanesia
amnhp_1000443	Micronesia
amnhp_1000443	Correia
